date,equity,ret,roll_vol_daily,roll_vol_ann,vt_multiplier,drawdown,throttle,risk_multiplier,equity_scaled
2022-10-28,1.1340315009759638,-0.0034537198689691406,0.004494030918529899,0.07134052916799173,1.5,0.0034537198689691406,1.0,1.5,1.1544812324892095
2022-10-31,1.1366517921445296,0.002310598220870208,0.004463692176032765,0.07085891656156466,1.5,0.0011511018070836654,1.0,1.5,1.158482545911936
2022-11-01,1.134983898588613,-0.0014673742367219411,0.004545456076264961,0.07215687823898718,1.5,0.0026167869466700022,1.0,1.5,1.1559326547495912
2022-11-02,1.1340894160393111,-0.0007881015320253537,0.00452562546723319,0.07184207707991708,1.5,0.003402826184893737,1.0,1.5,1.1545661663054019
2022-11-03,1.134645095651418,0.0004899786597494238,0.004100145178169869,0.06508778688418855,1.5,0.002914514837357829,1.0,1.5,1.1554147354795392
2022-11-04,1.1305929463892594,-0.003571292272525284,0.004309119314917322,0.06840514846185754,1.5,0.006475398525566223,1.0,1.5,1.1492252499049693
2022-11-07,1.1284634721150488,-0.0018835021755720938,0.004244835942499995,0.06738468156074076,1.5,0.008346704273927696,1.0,1.5,1.1459783975173417
2022-11-08,1.137012632055046,0.007575929705525786,0.0043801117057317715,0.06953211772829518,1.5,0.0008340086132540003,1.0,1.5,1.1590011751928053
2022-11-09,1.1443157288883672,0.0064230569014185335,0.004454566539122235,0.07071405156664265,1.5,0.0,1.0,1.5,1.1701676709384168
2022-11-10,1.1460326806593324,0.0015004178721138572,0.004457961135374405,0.07076793911155094,1.5,0.0,1.0,1.5,1.1728012816686855
2022-11-11,1.1372889565965791,-0.007629559095751803,0.0049471324302022565,0.07853329267930666,1.5,0.007629559095751803,1.0,1.5,1.1593793466395885
2022-11-14,1.1391475142537415,0.0016342000389455436,0.004664450210315896,0.07404585155603273,1.5,0.00600782728257776,1.0,1.5,1.162221333299735
2022-11-15,1.141967372467516,0.002475410935362188,0.004656138404867888,0.07391390573506444,1.5,0.0035472881885686425,1.0,1.5,1.166536796396377
2022-11-16,1.1416898884086908,-0.00024298772934772117,0.004667184968966569,0.0740892645037455,1.5,0.0037894139704141017,1.0,1.5,1.1661116152053417
2022-11-17,1.1455445736800092,0.0033762979863920517,0.004260230560747895,0.06762906354921709,1.5,0.0004259101747799976,1.0,1.5,1.1720173256528308
2022-11-18,1.1462369940469197,0.0006044464639958225,0.00426078841706085,0.0676379192436454,1.5,0.0,1.0,1.5,1.1730799582451799
2022-11-21,1.1418603003573429,-0.0038183148095093378,0.004347267885052907,0.06901073823856631,1.5,0.0038183148095093378,1.0,1.5,1.1663611753792207
2022-11-22,1.1388809112688183,-0.0026092413297775785,0.004370093843356132,0.06937308909320869,1.5,0.006417593234475771,1.0,1.5,1.1617961987028496
2022-11-23,1.141607206259733,0.0023938367602258648,0.004209752090558205,0.06682774267710763,1.5,0.004039119144846781,1.0,1.5,1.1659679243753678
2022-11-24,1.1449057757456158,0.002889408430321483,0.0035345147674414983,0.05610868247961301,1.5,0.001161381379433446,1.0,1.5,1.17102136070063
2022-11-25,1.145262670402762,0.0003117240428922585,0.0034276654383956495,0.05441250196515645,1.5,0.0008500193670401002,1.0,1.5,1.1715689139699361
2022-11-28,1.1479533337300365,0.0023493853391103325,0.0034287008426867366,0.0544289384987202,1.5,0.0,1.0,1.5,1.1756976142152935
2022-11-29,1.142687694030205,-0.004586980624658121,0.0035822079974942305,0.05686578903525853,1.5,0.004586980624658121,1.0,1.5,1.16760826095
2022-11-30,1.145576328411461,0.0025279298940097394,0.003602621929409971,0.05718985015803886,1.5,0.0020706462960927707,1.0,1.5,1.1720357086910225
2022-12-01,1.1385570998229462,-0.006127246534718744,0.0038823167422329364,0.061629867664384816,1.5,0.008185205470469081,1.0,1.5,1.1612636810890569
2022-12-02,1.141842822977346,0.0028858659393637964,0.003825029475035665,0.060720460490617884,1.5,0.0053229609367791975,1.0,1.5,1.1662905580448695
2022-12-05,1.1491889739257688,0.006433592085176576,0.003991510296302618,0.06336326159742278,1.5,0.0,1.0,1.5,1.1775457145997499
2022-12-06,1.1553636698639778,0.005373090134267011,0.0038335482511502256,0.06085569186906047,1.5,0.0,1.0,1.5,1.1870363034923965
2022-12-07,1.1559216600515692,0.00048295632115302745,0.003610657607604358,0.057317412594747416,1.5,0.0,1.0,1.5,1.1878962335217114
2022-12-08,1.1641356734067854,0.007106029447401907,0.0038838055850864335,0.061653502311974466,1.5,0.0,1.0,1.5,1.2005580719455058
2022-12-09,1.1652562247441682,0.0009625607761882815,0.0033697392336391766,0.053492951972079844,1.5,0.0,1.0,1.5,1.2022914871098922
2022-12-12,1.1631854812568228,-0.001777071379987838,0.0034303015827555697,0.05445434945953494,1.5,0.001777071379987838,1.0,1.5,1.1990866504216733
2022-12-13,1.1568421291501716,-0.005453431296096656,0.0036909846378729953,0.05859256466863044,1.5,0.007220811539405347,1.0,1.5,1.1892779454224613
2022-12-14,1.1556274178196644,-0.0010500234214322335,0.00370495644197688,0.05881436018278519,1.5,0.008263252939599508,1.0,1.5,1.1874047908765317
2022-12-15,1.150078284176696,-0.004801836264354042,0.003826791750457899,0.060748435745670876,1.5,0.013025410416326655,1.0,1.5,1.1788522057985837
2022-12-16,1.1508412023562056,0.0006633619554476944,0.0038271208906983712,0.0607536606850074,1.5,0.012370689022603187,1.0,1.5,1.1800252143552172
2022-12-19,1.1463646503234652,-0.0038898086230968465,0.0038309112737616438,0.06081383115076194,1.5,0.016212378032866237,1.0,1.5,1.1731401059738114
2022-12-20,1.1341305171405076,-0.010672113083306956,0.004475745439774533,0.07105025619164901,1.5,0.026711470784457125,1.0,1.5,1.1543602801635384
2022-12-21,1.1337982503840585,-0.0002929704751151174,0.004436053181670226,0.0704201611281375,1.5,0.02699661558728539,1.0,1.5,1.153852989943938
2022-12-22,1.129703515352508,-0.003611519977353539,0.004426168797430841,0.07026325139277499,1.5,0.030510636748124598,1.0,1.5,1.1476022452577705
2022-12-23,1.1327392968712855,0.002687237383545149,0.004482125863732304,0.07115154228195754,1.5,0.02790538868824477,1.0,1.5,1.1522280647401162
2022-12-26,1.1338929059049332,0.0010184241306310238,0.004448493055456699,0.07061763800241773,1.5,0.02691538407882854,1.0,1.5,1.1539882500377985
2022-12-27,1.1377178462012132,0.0033732817943925575,0.0044305843429076385,0.0703333460041808,1.5,0.023632895459538172,1.0,1.5,1.1598273413699915
2022-12-28,1.147192243575867,0.008327545714685192,0.004776457810443952,0.07582391708536074,1.5,0.015502153762162574,1.0,1.5,1.174315114179592
2022-12-29,1.1492902522143034,0.001828820452879576,0.004569596943659106,0.07254010262833696,1.5,0.013701683965146927,1.0,1.5,1.177536531427998
2022-12-30,1.14203466369526,-0.006313103678608711,0.004763117739584131,0.07561215002555834,1.5,0.019928287492312236,1.0,1.5,1.1663856661156167
2023-01-02,1.143757103275272,0.00150822005212925,0.004547587443778191,0.07219071264934211,1.5,0.018450123682983377,1.0,1.5,1.1690244154908442
2023-01-03,1.1451990080828542,0.001260673969545767,0.004379620792002843,0.06952432471444359,1.5,0.017212709304099683,1.0,1.5,1.1712350534664033
2023-01-04,1.144580052970725,-0.0005404782118746398,0.00437460589123716,0.06944471563278959,1.5,0.017743884421627998,1.0,1.5,1.1702855129253296
2023-01-05,1.1434202384749077,-0.0010133100719404986,0.004013291520644355,0.06370902781457524,1.5,0.018739214436768736,1.0,1.5,1.1685067197793897
2023-01-06,1.140477605912772,-0.0025735354886324835,0.004005698448281569,0.06358849152762215,1.5,0.02126452389201905,1.0,1.5,1.163995929511303
2023-01-09,1.1267815393963063,-0.012009062208200083,0.0046632661990106405,0.07402705595925356,1.5,0.03301821910997216,1.0,1.5,1.1430281802199136
2023-01-10,1.123603435171403,-0.0028205149922903017,0.0045885597868644944,0.07284112843196996,1.5,0.0357456057202441,1.0,1.5,1.1381922880415327
2023-01-11,1.123507742169623,-8.51661705408846e-05,0.004597533092556211,0.07298357524376062,1.5,0.03582772757443209,1.0,1.5,1.1380468848237653
2023-01-12,1.129084457218821,0.004963664102953791,0.004726830760332742,0.07503611208798472,1.5,0.031041900276729928,1.0,1.5,1.1465202085282824
2023-01-13,1.1356163456314183,0.005785119413198592,0.00493908481470009,0.07840554074371185,1.5,0.025436361963444898,1.0,1.5,1.1564693430022546
2023-01-16,1.1369909726150855,0.0012104677684106058,0.004896889325963156,0.07773570812583133,1.5,0.024256684091336522,1.0,1.5,1.1585691462995433
2023-01-17,1.1395928671789923,0.0022884038893664638,0.004317765048105622,0.06854239522136589,1.5,0.022023789292187845,1.0,1.5,1.162546057510281
2023-01-18,1.1358439194353482,-0.003289725525331244,0.004385461063447011,0.06961703614942585,1.5,0.02524106259572001,1.0,1.5,1.156809371350634
2023-01-19,1.1407705498336485,0.004337418472732946,0.004391298505437438,0.06970970266822248,1.5,0.021013125174161207,1.0,1.5,1.1643357208557243
2023-01-20,1.1354223048017915,-0.004688274107914947,0.004500240558175434,0.07143910414139219,1.5,0.025602883991395764,1.0,1.5,1.1561476333362117
2023-01-23,1.1391242910408927,0.0032604487541290084,0.004548677607024956,0.07220801845437853,1.5,0.022425912128478664,1.0,1.5,1.1618019735022622
2023-01-24,1.140308526372353,0.001039601508609822,0.004496451413800929,0.07137895333921224,1.5,0.02140962463194962,1.0,1.5,1.1636136901288006
2023-01-25,1.1319286707247829,-0.007348761719978336,0.0043624179823027786,0.06925123857653594,1.5,0.028601052121993487,1.0,1.5,1.1507870105145086
2023-01-26,1.131823637749713,-9.279116059723869e-05,0.004327567770963562,0.06869800862248628,1.5,0.02869118935777004,1.0,1.5,1.1506268362210499
2023-01-27,1.134958557857271,0.002769795578567935,0.0041951303744877586,0.06659563013032725,1.5,0.026000862508629097,1.0,1.5,1.1554073379063698
2023-01-30,1.134327705604838,-0.0005558372577267878,0.004174669747956439,0.0662708277535046,1.5,0.026542247518240525,1.0,1.5,1.1544440102369808
2023-01-31,1.1375179400650055,0.0028124451553146468,0.004219091863896822,0.06697600698244179,1.5,0.023804450978369696,1.0,1.5,1.1593142259324902
2023-02-01,1.1305236929038518,-0.0061486917390981555,0.004406149010010373,0.06994544711988535,1.5,0.029806776486383413,1.0,1.5,1.148621827226475
2023-02-02,1.134620181947095,0.0036235322346238608,0.004499715379129287,0.07143076718249287,1.5,0.02629125006716826,1.0,1.5,1.1548649295509967
2023-02-03,1.1352317485004848,0.0005390055307674668,0.004474778780560719,0.0710349109523552,1.5,0.025766415665597786,1.0,1.5,1.1557986474274726
2023-02-06,1.1381360651508372,0.0025583469227219435,0.0035959188941451546,0.05708344277199886,1.5,0.023273988173103555,1.0,1.5,1.160234048296871
2023-02-07,1.1468997367330558,0.007700020982163602,0.003832272927890665,0.06083544673994439,1.5,0.01575317738821147,1.0,1.5,1.173634788071031
2023-02-08,1.1431233210766023,-0.0032927164733776992,0.003941316569103175,0.06256646088015191,1.5,0.018994023114894953,1.0,1.5,1.167838118170415
2023-02-09,1.147428676532803,0.0037663088284698443,0.0038874600949348184,0.061711515857310446,1.5,0.01529925164337076,1.0,1.5,1.174435776692448
2023-02-10,1.1524156468696591,0.004346213789884867,0.0038072763024338575,0.060438637612497154,1.5,0.011019531671953353,1.0,1.5,1.1820923001444403
2023-02-13,1.1552248763148367,0.0024376876978444706,0.0038241877294724327,0.06070709819405286,1.5,0.00860870615090159,1.0,1.5,1.1864146579311086
2023-02-14,1.1571496418020624,0.0016661392311474454,0.003814496107302514,0.06055324846167843,1.5,0.006956910222801538,1.0,1.5,1.1893797559400896
2023-02-15,1.1534826964050804,-0.0031689465774463743,0.0038081512925863792,0.06045252765055637,1.5,0.010103810723407824,1.0,1.5,1.183726134579784
2023-02-16,1.1477921859648763,-0.004933329696179212,0.003909563214014326,0.062062391995009784,1.5,0.014987294990100652,1.0,1.5,1.1749665676419851
2023-02-17,1.1454199651082844,-0.00206676860637256,0.0037814859219863915,0.06002922801520673,1.5,0.017023088325693325,1.0,1.5,1.1713239916186755
2023-02-20,1.1404363985976704,-0.004350864017061862,0.0038612082237840816,0.06129478032222068,1.5,0.021299887200299628,1.0,1.5,1.1636795845074932
2023-02-21,1.1358103354249836,-0.004056397339102236,0.003955479651786041,0.06279129284761338,1.5,0.025269883733639364,1.0,1.5,1.1565990643522477
2023-02-22,1.1322034706742388,-0.0031755871893833776,0.0036722584681612154,0.058295295940233485,1.5,0.028365224203960926,1.0,1.5,1.151089742594233
2023-02-23,1.1284265526125847,-0.0033359004450010943,0.003744501486003085,0.05944211829525582,1.5,0.03160650108491758,1.0,1.5,1.1453298614173986
2023-02-24,1.128789140923519,0.00032132203030377227,0.003686841032773628,0.05852678697688534,1.5,0.03129533491971315,1.0,1.5,1.1458818909920558
2023-02-27,1.1264239266349478,-0.002095355281887201,0.0037081052199619906,0.05886434548367934,1.5,0.03332511535627802,1.0,1.5,1.1422803464829923
2023-02-28,1.123607389127789,-0.002500424077081731,0.0036625854036640387,0.05814174080178098,1.5,0.035742212512551275,1.0,1.5,1.1379960685613073
2023-03-01,1.1299389417815708,0.005635022264046219,0.003671726089716225,0.058286844694420595,1.5,0.030308598411779575,1.0,1.5,1.1476150183354172
2023-03-02,1.1270719644589822,-0.002537285172301673,0.003611133670699812,0.057324969862101095,1.5,0.032768982026737836,1.0,1.5,1.1432472784811174
2023-03-03,1.1313653383386508,0.0038093165432693255,0.003719081049854273,0.0590385813816445,1.5,0.0290844929088091,1.0,1.5,1.149779764637566
2023-03-06,1.1265131397601624,-0.004288799041354374,0.0037675891461003276,0.05980862353708598,1.5,0.033248554404857855,1.0,1.5,1.1423830031090465
2023-03-07,1.1281033708753827,0.0014116400946364571,0.003303450624208379,0.05244065292021875,1.5,0.031883849302708045,1.0,1.5,1.1448019535849765
2023-03-08,1.1404834449984051,0.010974237328460257,0.004129652376907705,0.06555619914266739,1.5,0.021259512903440525,1.0,1.5,1.1636469460840664
2023-03-09,1.1385754780275965,-0.0016729457838042805,0.004043822467125943,0.06419369156466546,1.5,0.022896892674767244,1.0,1.5,1.1607268687056342
2023-03-10,1.1396426739192111,0.0009373079889822833,0.003910713765926468,0.06208065644038977,1.5,0.02198104612621188,1.0,1.5,1.1623588065562305
2023-03-13,1.1395803229914274,-5.4710945115221676e-05,0.0038528209401151796,0.06116163632164107,1.5,0.022034554467518896,1.0,1.5,1.162263415932926
2023-03-14,1.1408846638846804,0.0011445800413867335,0.0038386315466785947,0.060936386683912734,1.5,0.02091519473739667,1.0,1.5,1.1642588711959923
2023-03-15,1.1445360757286136,0.0032005091833737787,0.0038845469217437443,0.06166527066657259,1.5,0.01778162482685186,1.0,1.5,1.1698482030096229
2023-03-16,1.1460188959931044,0.0012955644613883432,0.003754665710610287,0.05960347035873858,1.5,0.016509097606655088,1.0,1.5,1.1721216236451801
2023-03-17,1.1493117442621552,0.0028732931721839883,0.0037776229766059996,0.05996790565837827,1.5,0.013683239911903233,1.0,1.5,1.1771733972324634
2023-03-20,1.1390004127400108,-0.00897174467556161,0.0041685520643680255,0.06617371253725626,1.5,0.022532222052640716,1.0,1.5,1.1613314484942137
2023-03-21,1.1430035955840565,0.0035146456482975097,0.004131533321703794,0.06558605821562914,1.5,0.01909676918052705,1.0,1.5,1.1674539512767355
2023-03-22,1.1426369792689073,-0.00032074817311655845,0.004056791209615456,0.0643995639693324,1.5,0.01941139209981646,1.0,1.5,1.166892263193631
2023-03-23,1.1412131843859137,-0.0012460605676394287,0.003983750436336039,0.06324007763934127,1.5,0.0206332648971973,1.0,1.5,1.1647112355398572
2023-03-24,1.136560055917783,-0.004077352533071621,0.004110881264663562,0.06525821697368689,1.5,0.02462648833537484,1.0,1.5,1.157587828080069
2023-03-27,1.1411208418832497,0.004012798040648802,0.004144508411210216,0.06579203137606592,1.5,0.02071251141886621,1.0,1.5,1.1645555773326668
2023-03-28,1.138661652404822,-0.002155064904755477,0.004132018017388601,0.06559375252109041,1.5,0.022822939517173513,1.0,1.5,1.1607910380511464
2023-03-29,1.1346329321196114,-0.0035381188755256865,0.004064469159453739,0.06452144764443794,1.5,0.026280308119598472,1.0,1.5,1.1546305130277417
2023-03-30,1.1305857901802587,-0.003566917392210822,0.004105326712279609,0.06517004118817357,1.5,0.02975348582370485,1.0,1.5,1.1484528055399976
2023-03-31,1.1247154992015165,-0.0051922561115917976,0.004173878091683308,0.0662582605997693,1.5,0.034791254216687384,1.0,1.5,1.139508213892338
2023-04-03,1.124886068564649,0.00015165556378793354,0.0040719067423930526,0.06463951561331499,1.5,0.03464487494017254,1.0,1.5,1.1397674330332663
2023-04-04,1.1251861569954154,0.0002667722884588386,0.004058786065732833,0.06443123132846001,1.5,0.03438734494428486,1.0,1.5,1.140223520582898
2023-04-05,1.1244034501136562,-0.0006956243434858012,0.0031613777665877476,0.05018531622431988,1.5,0.035059048613519606,1.0,1.5,1.1390337697259991
2023-04-06,1.1272082647907224,0.0024944913471964814,0.0032273465152662423,0.05123253764415239,1.5,0.03265201175973054,1.0,1.5,1.1432957345501185
2023-04-07,1.117889310287794,-0.008267287238759358,0.003622231287144903,0.05750113906165684,1.5,0.0406493554383488,1.0,1.5,1.1291178031955573
2023-04-10,1.1318885690432456,0.012522938207404133,0.004665754709498807,0.07406655983857355,1.5,0.02863546659727001,1.0,1.5,1.1503276119130041
2023-04-11,1.124344721711757,-0.006664832155576228,0.004849369478575913,0.076981353934673,1.5,0.03510944817427886,1.0,1.5,1.1388275012270166
2023-04-12,1.1310417373020332,0.005956372152555067,0.004995705142264841,0.07930436057903592,1.5,0.029362200961120632,1.0,1.5,1.149002421849325
2023-04-13,1.1329863195209984,0.00171928422694978,0.00500450648481547,0.07944407756059065,1.5,0.027693398703151906,1.0,1.5,1.151965614460244
2023-04-14,1.129394625997592,-0.003170111996519842,0.00497046559775551,0.07890369523117852,1.5,0.030775719524218537,1.0,1.5,1.1464878244392758
2023-04-17,1.1297470192491377,0.00031201959300486415,0.004611938830654415,0.0732122592465217,1.5,0.03047330255869396,1.0,1.5,1.1470244144358257
2023-04-18,1.133720356285176,0.0035170148434462423,0.0046120393352347255,0.07321385470727243,1.5,0.027063462772675462,1.0,1.5,1.153075567272875
2023-04-19,1.1319477634703303,-0.0015635185564224496,0.0046189594938945205,0.073323708820354,1.5,0.02858466710285179,1.0,1.5,1.1503712847032923
2023-04-20,1.1329500459328048,0.0008854493951220288,0.004624161863856707,0.07340629388324259,1.5,0.027724527983925773,1.0,1.5,1.1518991780406016
2023-04-21,1.1385897042198967,0.004977852560523521,0.004680266157830916,0.07429692193927427,1.5,0.0228846840360164,1.0,1.5,1.160500154449913
2023-04-24,1.142294227334883,0.003253606721768554,0.004651367948612496,0.07383817708971196,1.5,0.019705535076052882,1.0,1.5,1.1661638711046103
2023-04-25,1.1437303258170703,0.0012572054097987895,0.004629439298827719,0.07349007056620425,1.5,0.01847310357155474,1.0,1.5,1.1683630323958072
2023-04-26,1.1418323021099737,-0.0016595028253192368,0.004570660161034788,0.0725569806809309,1.5,0.0201019502293045,1.0,1.5,1.165454679765918
2023-04-27,1.1390068153131974,-0.002474519937433084,0.004530151926059007,0.07191393238615439,1.5,0.022526727490113974,1.0,1.5,1.1611287685040348
2023-04-28,1.1336979619748655,-0.004660949580773233,0.0044988393760016345,0.07141686106395198,1.5,0.027082681129835917,1.0,1.5,1.1530108245338608
2023-05-01,1.133767432951966,6.127820586310229e-05,0.004499139887400641,0.07142163153451944,1.5,0.027023062502082418,1.0,1.5,1.153116806185863
2023-05-02,1.1320397064667216,-0.0015238808551291116,0.004518742114304605,0.07173280723970514,1.5,0.028505763429617637,1.0,1.5,1.1504809872488515
2023-05-03,1.130143011975494,-0.0016754663996260133,0.00453470490009706,0.07198620860833692,1.5,0.030133469380421718,1.0,1.5,1.1475895988925355
2023-05-04,1.129344036559136,-0.0007069684171752133,0.004509610713517535,0.07158785074607965,1.5,0.030819134386445124,1.0,1.5,1.1463726344890919
2023-05-05,1.1306584864727312,0.0011639056576593365,0.004082366235022911,0.06480555491134611,1.5,0.029691099293662204,1.0,1.5,1.1483740388816936
2023-05-08,1.1343335967566384,0.0032504158663968497,0.0031100250794626923,0.049370117588593054,1.5,0.026537191847500252,1.0,1.5,1.1539730786765026
2023-05-09,1.1371354411275962,0.0024700356041371663,0.0027285006976515585,0.043313605788313565,1.5,0.02413270405206025,1.0,1.5,1.1582486105623226
2023-05-10,1.1399308193693602,0.0024582632293934648,0.0024782186189183032,0.03934050096064668,1.5,0.021733765361663826,1.0,1.5,1.1625195305170846
2023-05-11,1.1423257250293626,0.0021009219325496264,0.0024897875084468565,0.03952415138847307,1.5,0.01967850437343943,1.0,1.5,1.1661830746851056
2023-05-12,1.1465335387754916,0.0036835498439122816,0.0024441876265656943,0.03880027570484421,1.5,0.01606744128124027,1.0,1.5,1.1726266149091997
2023-05-15,1.146199883773006,-0.000291011986305989,0.0024531856940814088,0.03894311559840471,1.5,0.016353777449544138,1.0,1.5,1.1721147423085998
2023-05-16,1.1358026643709735,-0.0090710351215596,0.0031673034075749475,0.050279382858784576,1.5,0.02527646688148888,1.0,1.5,1.156166301317631
2023-05-17,1.1351449965948155,-0.0005790334859993029,0.0031487131221690353,0.04998427122687003,1.5,0.02584086444675604,1.0,1.5,1.1551621128118608
2023-05-18,1.1284164841637845,-0.005927447551823839,0.003408131210327657,0.054102405708027296,1.5,0.031615141629877885,1.0,1.5,1.1448913685555413
2023-05-19,1.121569269133728,-0.006067985647276841,0.003420147441987722,0.05429315747203933,1.5,0.03749128705150806,1.0,1.5,1.134470591967412
2023-05-22,1.122676153077404,0.0009869064480796386,0.0033218456042953862,0.05273266417631199,1.5,0.03654138099636639,1.0,1.5,1.1361500164809661
2023-05-23,1.120693528774491,-0.0017659805968787134,0.003290690015569534,0.05223808453800152,1.5,0.03824283022342223,1.0,1.5,1.133140388154593
2023-05-24,1.1178833133193915,-0.002507568200355914,0.00330420409447782,0.052452613889938084,1.5,0.04065450191881825,1.0,1.5,1.1288782479487798
2023-05-25,1.1148099336838624,-0.0027492848304562223,0.003310647422731543,0.052554898554987524,1.5,0.04329201594385934,1.0,1.5,1.1242228361850035
2023-05-26,1.118558642229278,0.0033626436508580326,0.00333693863798246,0.0529722586583051,1.5,0.040074947915547776,1.0,1.5,1.1298933773583741
2023-05-29,1.1161395770072726,-0.002162662850813235,0.0033478742357035585,0.053145855890352325,1.5,0.04215094216525572,1.0,1.5,1.1262280097094848
2023-05-30,1.1216600040325877,0.00494600060694661,0.0035656327195364807,0.056602664654930676,1.5,0.03741342014384186,1.0,1.5,1.1345834963388597
2023-05-31,1.118744014654602,-0.002599708795448019,0.0035870875519722553,0.056943249561204404,1.5,0.039915864941874046,1.0,1.5,1.1301591162969562
2023-06-01,1.1232834248292072,0.004057595048682083,0.003721159802873382,0.059071580562798626,1.5,0.036020232309143974,1.0,1.5,1.1370377083487204
2023-06-02,1.122389733777275,-0.0007956060173042179,0.003708098296086136,0.058864235570557616,1.5,0.03678718041287832,1.0,1.5,1.1356807572847243
2023-06-05,1.127814475494332,0.004833206820950453,0.003800059536462556,0.06032407500431585,1.5,0.03213177364322306,1.0,1.5,1.1439142272585205
2023-06-06,1.1253658057975646,-0.0021711635645518257,0.0037665459579512457,0.05979206343860726,1.5,0.034233173871576206,1.0,1.5,1.1401887899217262
2023-06-07,1.122016313614056,-0.0029763585904716283,0.0037383196038798705,0.05934398395886177,1.5,0.03710764226091612,1.0,1.5,1.1350983738722618
2023-06-08,1.1245358711970053,0.002245562343771823,0.00374403057838832,0.05943464286862089,1.5,0.034945407441271614,1.0,1.5,1.138921775119528
2023-06-09,1.120897011209807,-0.0032358772008980186,0.0036338991176829206,0.05768636012931628,1.5,0.038068205594954385,1.0,1.5,1.1333936586109545
2023-06-12,1.117152113701437,-0.003340982687006999,0.0036596714070600677,0.058095482539768616,1.5,0.04128200306614316,1.0,1.5,1.1277136857244805
2023-06-13,1.119505568965378,0.0021066560543336887,0.0032580307177555554,0.05171963425794282,1.5,0.03926231399350377,1.0,1.5,1.13127724301986
2023-06-14,1.1225194982393691,0.0026921967675217484,0.003341887040885771,0.053050812119119765,1.5,0.036675819100800755,1.0,1.5,1.1358456744251035
2023-06-15,1.123376258329182,0.0007632474011869395,0.0031143243800542146,0.04943836686965314,1.5,0.035940564423228905,1.0,1.5,1.1371460713138353
2023-06-16,1.124810147192034,0.001276410153962626,0.0028223068907954037,0.044802732939291406,1.5,0.03471002917063515,1.0,1.5,1.139323268501781
2023-06-19,1.11810175892319,-0.005964018270630533,0.003110861584864653,0.04938339670017676,1.5,0.04046703619311787,1.0,1.5,1.1291308513175322
2023-06-20,1.1079292804880023,-0.0090979898332193,0.0036578251458892286,0.05806617405228873,1.5,0.04919685734247159,1.0,1.5,1.1137216198090405
2023-06-21,1.1063812532698762,-0.0013972256581613607,0.003636296514247658,0.057724417619942056,1.5,0.05052534388925323,1.0,1.5,1.1113874391741712
2023-06-22,1.1038068268273662,-0.002326889067309712,0.003624438757053545,0.05753618156008639,1.5,0.052734666086244886,1.0,1.5,1.1075083262515315
2023-06-23,1.1014573549293074,-0.0021285172739978764,0.003528977302954118,0.05602077795604825,1.5,0.05475093671253961,1.0,1.5,1.1039723003462472
2023-06-26,1.1043633773891448,0.0026383431431387105,0.0035884464165230607,0.05696482086720552,1.5,0.05225704532785691,1.0,1.5,1.1083412869694975
2023-06-27,1.1027453508710836,-0.001465121490977328,0.00336490536190455,0.053416216637203404,1.5,0.05364560389866946,1.0,1.5,1.1059055050111828
2023-06-28,1.1015130859058206,-0.0011174519704749697,0.0033416694575235583,0.05304735809032472,1.5,0.054703109483360546,1.0,1.5,1.104051810582582
2023-06-29,1.0919521806532595,-0.008679792709588074,0.003567051410053241,0.05662518566869895,1.5,0.06290809054206303,0.75,1.125,1.0896773992978288
2023-06-30,1.0911939530471884,-0.0006943780318452442,0.003567987137283137,0.056640039877970734,1.5,0.06355878657781056,0.75,1.125,1.0888261702439743
2023-07-03,1.0893056098681722,-0.0017305293653276932,0.003268688924833826,0.051888828050048415,1.5,0.06517932559654083,0.75,1.125,1.0867063938749617
2023-07-04,1.0904097283660807,0.0010135984685162303,0.0033204920809429,0.05271117765920561,1.5,0.06423179279262814,0.75,1.125,1.08794556330359
2023-07-05,1.094560413068279,0.003806536748729883,0.0035011086820742774,0.05557837731466585,1.5,0.06066975672360009,0.75,1.125,1.0926045311668393
2023-07-06,1.1070700844960994,0.011428945610003627,0.004411015464180916,0.07002269968489705,1.5,0.049934202463362554,1.0,1.5,1.1066527636467822
2023-07-07,1.112240435008365,0.004670300990581744,0.004525339025674759,0.07183752996114451,1.5,0.045497109228009314,1.0,1.5,1.1144053658942166
2023-07-10,1.1139399689006853,0.0015280274289861673,0.004490187537087848,0.07127951737905636,1.5,0.044038602629863144,1.0,1.5,1.11695962884336
2023-07-11,1.1131925216967822,-0.0006709941511845452,0.004461605041867188,0.070825784333835,1.5,0.04468004713625673,1.0,1.5,1.1158354187762654
2023-07-12,1.1164932131225984,0.0029650679118695678,0.004471058217982822,0.07097584885244498,1.5,0.04184745859845185,1.0,1.5,1.1207982104689769
2023-07-13,1.1205021688154837,0.0035906673195738037,0.0045452346054830044,0.07215336249931684,1.5,0.03840705158087465,1.0,1.5,1.1268348307282285
2023-07-14,1.115856223119042,-0.004146306741514838,0.004615183858133345,0.0732637724607626,1.5,0.04239411090549794,1.0,1.5,1.1198265264453953
2023-07-17,1.1160105216016072,0.00013827810372712968,0.004434706000567687,0.07039877529112779,1.5,0.04226169497903598,1.0,1.5,1.1200587976782654
2023-07-18,1.114037978762259,-0.0017674948409244218,0.003951103206285331,0.06272181892908553,1.5,0.04395449249211625,1.0,1.5,1.117089250458623
2023-07-19,1.110157323140298,-0.0034834141168801347,0.004020997445929205,0.06383135558612739,1.5,0.047284794909349004,1.0,1.5,1.111252323761329
